Line;File;Data;Hora;NofClx;medianKHz;avSPL;TrDur_us;midpointICI
7777;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:36:00;27;113;154;1857142;16137
7778;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:36:00;33;105;154;2461538;13756
7779;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:36:00;23;105;97;1375000;16034
7780;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:36:00;28;100;186;2076923;19681
7781;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:36:00;53;105;125;3714285;14272
7782;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:36:00;20;109;162;1000000;10465
7783;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:36:00;20;113;125;678571;7921
7784;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:37:00;34;107;162;1178571;6724
7785;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:37:00;23;118;93;709677;5700
7786;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:37:00;21;113;65;833333;8887
7787;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:37:00;45;114;117;2315789;9659
7788;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:37:00;9;66;42;421052;11654
7789;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:37:00;22;106;308;750000;6252
7790;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:37:00;10;118;195;529411;12810
7791;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:37:00;87;108;292;2263157;4761
7792;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:37:00;27;114;54;440677;3199
7793;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:37:00;33;105;38;1777777;12152
7794;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:37:00;29;93;60;1866666;11979
7795;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:37:00;47;81;58;3285714;13483
7796;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:37:00;107;101;73;7571428;15035
7797;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:37:00;11;60;29;555555;11277
7798;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:37:00;32;65;121;1937500;12509
7799;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:37:00;66;90;46;3611111;10165
7800;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:37:00;14;114;65;500000;7675
7801;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:40:00;20;126;260;1266666;13221
7802;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:40:00;19;71;73;782608;9305
7803;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:40:00;30;114;195;2230769;12592
7804;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:40:00;29;98;178;1750000;16104
7805;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:40:00;13;101;243;1090909;14154
7806;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:40:00;16;104;235;1000000;10647
7807;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:40:00;7;123;243;300000;10614
7808;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:40:00;22;112;178;1400000;12469
7809;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:40:00;38;113;113;1850000;12170
7810;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:40:00;60;82;154;3277777;9365
7811;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:40:00;9;67;357;347826;8094
7812;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:40:00;20;111;105;826086;8637
7813;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:40:00;51;85;146;2631578;9719
7814;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:40:00;9;63;186;470588;10704
7815;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:40:00;23;117;251;1100000;8389
7816;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:40:00;19;97;195;782608;9536
7817;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:40:00;43;108;195;1750000;6706
7818;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:41:00;13;116;243;800000;11709
7819;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:41:00;23;111;146;1294117;12175
7820;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:41:00;16;118;227;1071428;13399
7821;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:41:00;15;114;357;933333;12012
7822;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:41:00;107;103;154;1737704;3116
7823;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:41:00;56;114;211;2200000;7692
7824;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:41:00;55;112;260;3176470;9012
7825;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:41:00;8;93;109;333333;9499
7826;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:41:00;11;110;292;909090;19297
7827;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:41:00;41;113;292;2000000;9892
7828;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:41:00;53;113;251;2736842;10548
7829;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:41:00;153;109;341;5066666;3593
7830;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:41:00;13;63;105;375000;3555
7831;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:41:00;8;90;170;269230;7339
7832;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:41:00;9;87;154;320000;7986
7833;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:41:00;11;98;109;526315;9661
7834;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:41:00;16;69;52;82417;999
7835;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:42:00;17;103;73;72727;923
7836;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:43:00;110;106;69;495454;885
7837;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:43:00;23;42;65;523809;4557
7838;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:44:00;15;105;219;933333;10407
7839;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:44:00;10;100;260;562500;13497
7840;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:46:00;9;67;101;470588;10944
7841;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:46:00;8;91;251;411764;11264
7842;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:46:00;9;101;260;727272;12242
7843;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:51:00;9;111;65;333333;7866
7844;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:51:00;10;95;85;264705;5737
7845;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:51:00;8;103;42;233333;4971
7846;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:51:00;12;100;56;305555;4594
7847;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:51:00;29;114;93;1272727;7963
7848;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:51:00;22;108;65;913043;9058
7849;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:51:00;12;118;56;289473;5015
7850;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:51:00;11;73;227;588235;9448
7851;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:51:00;16;97;219;1000000;13895
7852;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:55:00;10;109;89;450000;9510
7853;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:55:00;9;93;65;363636;9215
7854;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:55:00;14;103;105;650000;8811
7855;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:55:00;9;118;73;533333;12559
7856;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:55:00;11;96;195;833333;15418
7857;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:55:00;20;113;42;101604;1085
7858;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:57:00;14;109;211;866666;11802
7859;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:57:00;15;95;154;1000000;14978
7860;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:57:00;10;79;130;562500;13792
7861;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:57:00;45;99;154;4000000;18171
7862;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:57:00;45;105;195;4000000;17822
7863;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:57:00;17;96;178;1454545;19590
7864;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:57:00;11;99;357;833333;18991
7865;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:57:00;14;93;357;812500;10643
7866;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:57:00;8;100;276;538461;19029
7867;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:57:00;13;99;109;1000000;14260
7868;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:57:00;8;97;276;583333;16093
7869;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:57:00;12;102;170;916666;16265
7870;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:59:00;16;80;50;1363636;18587
7871;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:59:00;45;105;138;2200000;9529
7872;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:59:00;22;114;121;1166666;14911
7873;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:59:00;16;69;130;789473;12317
7874;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:59:00;19;91;138;1200000;12781
7875;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:59:00;16;94;162;937500;11746
7876;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:59:00;18;96;276;1307692;13930
7877;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;16:59:00;10;110;31;692307;15620
7878;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;17:00:00;22;106;125;1615384;12659
7879;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;17:00:00;20;88;146;1266666;12467
7880;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;17:00:00;10;93;211;600000;14016
7881;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;17:00:00;10;92;243;473684;10784
7882;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;17:00:00;25;89;235;1600000;14722
7883;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;17:01:00;49;67;121;3200000;14508
7884;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;17:01:00;16;102;235;1153846;13657
7885;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;17:01:00;28;87;146;1928571;11902
7886;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;17:01:00;8;83;219;411764;10514
7887;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;17:01:00;42;103;186;2277777;10461
7888;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;17:01:00;27;110;62;1529411;12003
7889;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;17:01:00;41;99;186;1904761;14725
7890;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;17:01:00;10;110;211;692307;15469
7891;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;17:01:00;24;99;130;1533333;14554
7892;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;17:01:00;16;63;54;714285;10409
7893;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;17:01:00;7;62;211;375000;9665
7894;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;17:01:00;8;95;195;538461;14243
7895;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;17:01:00;24;99;211;1916666;14368
7896;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;17:01:00;6;107;235;357142;13800
7897;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;17:01:00;17;66;109;941176;9657
7898;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;17:01:00;61;100;170;4615384;20616
7899;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;17:01:00;31;74;93;2307692;12790
7900;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;17:01:00;23;94;203;1833333;17476
7901;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;17:01:00;10;103;308;692307;15593
7902;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;17:01:00;17;95;162;1142857;16034
7903;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;17:02:00;22;101;211;1500000;15955
7904;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;17:02:00;27;65;77;1625000;13995
7905;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;17:02:00;39;56;42;1407407;7665
7906;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;17:02:00;13;100;48;169014;2526
7907;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;17:02:00;10;113;40;346153;7112
7908;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;17:03:00;9;111;48;266666;6260
7909;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;17:03:00;9;118;34;400000;10078
7910;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;17:03:00;14;111;109;481481;7905
7911;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;17:04:00;17;109;85;666666;8622
7912;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;17:04:00;16;111;101;154639;1921
7913;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;17:04:00;8;114;38;333333;9789
7914;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;17:10:00;8;100;186;437500;12736
7915;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;17:10:00;8;116;203;583333;12787
7916;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;17:10:00;14;99;227;419354;6643
7917;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;17:10:00;13;116;178;545454;8425
7918;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;17:10:00;9;104;89;666666;14356
7919;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;17:11:00;17;93;178;640000;7752
7920;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;17:11:00;10;62;40;65217;1509
7921;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;17:11:00;98;100;113;577380;1183
7922;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;17:11:00;12;97;178;407407;7352
7923;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;17:14:00;8;95;69;205882;5888
7924;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;17:14:00;11;118;73;476190;10743
7925;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;17:14:00;8;98;146;250000;6895
7926;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;17:14:00;9;103;69;285714;6375
7927;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;17:15:00;15;118;130;583333;6813
7928;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;17:15:00;8;110;130;368421;9696
7929;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;17:15:00;32;105;219;10333333;87626
7930;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;17:15:00;12;105;251;3666666;79584
7931;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;17:15:00;5;104;243;1000000;61644
7932;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;17:15:00;10;104;308;3000000;68558
7933;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;17:18:00;31;103;69;833333;4962
7934;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;17:25:00;7;118;36;333333;11489
7935;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;17:25:00;22;121;154;1750000;18294
7936;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;17:25:00;36;108;130;2916666;17261
7937;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;17:38:00;19;116;117;409090;4479
7938;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;17:38:00;13;103;58;363636;5877
7939;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;17:42:00;11;116;69;294117;6006
7940;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;17:42:00;7;94;54;146341;3805
7941;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;17:42:00;8;111;52;145833;4045
7942;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;17:42:00;15;100;65;291666;4028
7943;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;17:42:00;22;138;73;567567;6227
7944;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;17:42:00;21;80;73;571428;5770
7945;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;17:42:00;9;108;117;266666;6595
7946;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;17:42:00;14;85;69;342105;5513
7947;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;17:42:00;10;65;62;250000;5856
7948;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;17:42:00;13;62;50;444444;6444
7949;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;17:44:00;8;73;105;500000;13148
7950;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;17:44:00;21;105;81;416666;4058
7951;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;17:45:00;8;129;48;166666;4460
7952;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;17:45:00;18;105;65;253731;2382
7953;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;17:49:00;103;108;77;718309;1423
7954;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;18:01:00;70;111;178;802325;1962
7955;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;18:01:00;31;110;243;389610;2677
7956;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;18:01:00;44;110;154;505882;2367
7957;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;18:01:00;35;108;60;515151;2806
7958;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;18:02:00;10;66;36;37974;842
7959;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;18:02:00;9;104;56;266666;6562
7960;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;18:07:00;26;107;101;1388888;10621
7961;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;18:07:00;16;111;109;882352;12441
7962;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;18:14:00;50;83;138;1225000;6442
7963;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;18:14:00;166;104;235;1460176;2435
7964;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;18:14:00;10;113;357;150000;3280
7965;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;18:15:00;16;112;325;882352;14460
7966;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;18:15:00;8;118;227;388888;9693
7967;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;18:15:00;25;109;276;1714285;12677
7968;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;18:15:00;44;103;227;333333;1365
7969;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;18:15:00;24;103;373;273809;2555
7970;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;18:15:00;29;114;77;358974;2135
7971;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;18:15:00;6;110;97;277777;10482
7972;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;18:15:00;17;107;69;761904;9688
7973;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;18:15:00;11;110;154;769230;15310
7974;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;18:15:00;13;110;203;750000;12639
7975;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;18:16:00;9;105;406;470588;10461
7976;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;18:16:00;20;111;308;1461538;17338
7977;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;18:16:00;10;111;48;818181;20228
7978;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;18:16:00;20;114;89;1117647;10119
7979;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;18:16:00;9;112;52;500000;13088
7980;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;18:16:00;9;114;65;400000;9983
7981;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;18:16:00;71;115;243;3333333;9934
7982;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;18:16:00;9;93;308;380952;8518
7983;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;18:16:00;28;114;260;2076923;14886
7984;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;18:16:00;23;86;308;814814;5647
7985;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;18:16:00;14;106;130;317073;5233
7986;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;18:16:00;6;96;81;119047;4828
7987;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;18:16:00;11;113;77;200000;4223
7988;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;18:16:00;14;111;113;236363;3487
7989;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;18:16:00;11;103;81;196078;3937
7990;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;18:16:00;31;110;54;461538;2789
7991;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;18:16:00;13;108;81;240000;4166
7992;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;18:16:00;9;129;69;235294;5652
7993;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;18:16:00;8;107;48;142857;3860
7994;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;18:16:00;64;105;73;1285714;3650
7995;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;18:16:00;16;108;36;220588;2701
7996;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;18:16:00;70;111;138;188524;513
7997;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;18:16:00;11;95;65;29069;584
7998;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;18:16:00;41;93;65;155038;805
7999;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;18:16:00;103;113;73;478873;960
8000;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;18:16:00;45;107;162;483516;2171
8001;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;18:16:00;13;105;48;173913;2878
8002;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;18:16:00;15;110;52;162790;2306
8003;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;18:16:00;54;102;146;688311;2380
8004;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;18:16:00;8;105;138;98591;2785
8005;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;18:16:00;25;100;48;320000;2432
8006;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;18:17:00;19;107;54;295081;3139
8007;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;18:17:00;11;118;97;163934;3342
